,id,lyrics,explicit
122,244557692,"Vibez (vibez)

Another banger

Baby, calm down, calm down
Girl, this your body e put in my heart for lockdown, for lockdown, oh, lockdown
Girl, you sweet like Fanta, ooh, Fanta, ooh
If I tell you say, ""I love you"", you no dey form yanga, oh, oh, yanga, oh
No, tell me no, no, no, no, woah-woah, woah-woah
Oh-oh-oh-oh-oh-oh-oh-oh-oh-oh-oh
Baby, come gimme your lo-lo-lo-lo-lo-lo-lo-lo, woah-woah-woah-woah-woah
You got me like woah-woah-woah-woah-woah-woah-woah-woah-woah
Shawty, come gimme your lo-lo-lo-lo-lo-lo-lo-lo-woah-woah-woah-woah-woah, hmm

I see this fine girl, for my party she wear yellow
Every other girl they dey do too much but this girl mellow
Naim, I dey find situation, I go use take tell am hello
Finally, I find way to talk to the girl but she no wan follow
Who you come dey form for? Woah (mhmm)
Why you no wan' conform? Woah (mhmm)
Then I start to feel her bum-bum (mhmm)
...

******* This Lyrics is NOT for Commercial use *******",0
123,276780838,"There were nights when the wind was so cold
That my body froze in bed
If I just listened to it right outside the window
There were days when the sun was so cruel
That all the tears turned to dust
And I just knew my eyes were drying up forever (forever)

I finished crying in the instant that you left
And I can't remember where or when or how
And I banished every memory you and I had ever made

But when you touch me like this
And you hold me like that
I just have to admit that it's all coming back to me
...

******* This Lyrics is NOT for Commercial use *******",0
126,264859478,"I have my sentence now
At last, I know just how you felt
I dig my fingers in, expecting more than just the skin

'Cause we're a lot alike
In favor, like a motorbike
A sailor and a nightingale
Slow dancing in convertibles

And you can hold me, like he held her
And I will fuck you like nothing matters
And you can hold me, like he held her
And I will fuck you like nothing matters

We've got the highway tight
...

******* This Lyrics is NOT for Commercial use *******",1
128,274280575,"Abracadabra
Under your spell it don't matter
I really should have known better
Better messing with you when you said

Abracadabra
Under your spell it don't matter
I really should have known better

Why've I woke up feeling so emotional?
You've got me scrolling through my phone I'm feeling vulnerable
Respect your distance it's different and now I'm needing more
You left your number said to call it
My bed was empty in the morning

Lights, camera, action
Last night was a movie
Hidden hills we flexin'
'Cuzzi hella boujie
London to Rodeo
City views is fusin'
Woke up in a penthouse
J-jumpin' in Jacuzzi
J-jumpin' in Jacuzzi
(J-jumpin' in Jacuzzi)

Abracadabra
...

******* This Lyrics is NOT for Commercial use *******",0
129,268447596,"Hey
Leave me alone
Leave me alone
Y'all better leave me alone
Leave me alone
(Bless up)

Everybody on a little mission, mission
Money make a-, go-go missin', missin'
I can turn you on in an instant, instant
Everybody leave me, leave me, leave me alone

Everybody on a little mission, mission
Money make a-, go-go missin', missin'
I can turn you on in, on in, on in, on in
Leave me, leave me, leave me alone

Touchin' on your booby, get 'em lifted, lifted
She wanna get lit-lit, lit-lit
Fuckin' on-, fuckin' on-, battlin' a-, battlin' a-
Battlin' a-, battlin' a-, battlin' a-, battlin' a-

Everybody, everybody, everybody, everybody
Everybody, everybody, everybody
Leave me alone, alone, alone
Leave me alone, alone, alone
Leave me-

...

******* This Lyrics is NOT for Commercial use *******",1
130,265388010,"Our love is alive, and so we begin
Foolishly laying our hearts on the table, stumblin' in
Our love is a flame, burning within
Now and then, firelight will catch us stumblin' in

Wherever you go, whatever you do
You know these reckless thoughts of mine are following you
I've fallen for you, whatever you do
'Cause baby, you've shown me so many things that I never knew
Whatever it takes, baby, I'll do it for you
...

******* This Lyrics is NOT for Commercial use *******",0
132,37888079,"I am unwritten
Can't read my mind, I'm undefined
I'm just beginning
The pen's in my hand, ending unplanned

Staring at the blank page before you
Open up the dirty window
Let the sun illuminate the words that you cannot find
Reaching for something in the distance
So close you can almost taste it
Release your inhibitions

Feel the rain on your skin
No one else can feel it for you
Only you can let it in
No one else, no one else
Can speak the words on your lips
Drench yourself in words unspoken
Live your life with arms wide open
Today is where your book begins
The rest is still unwritten, yeah

Oh, oh

I break tradition
Sometimes my tries, are outside the lines yeah, yeah
We've been conditioned to not make mistakes
But I can't live that way oh, oh
...

******* This Lyrics is NOT for Commercial use *******",0
133,274934058,"(What you, what you gon' do?)

Tell me how it feels to know you'll never be lonely again
You spend the rest of your life knowing you, you
Will never be lonely again and again and again
So tell me how it feels to know that I'll never leave you alone
To know that you've got the freedom to choose, you
Will never be lonely again and again and again
So tell me how it feels

So tell me how it feels
(And again and again, I feel lonely again)
(And again and again, I feel lonely again)
(And again and again, I feel lonely again)
(And again and again, I feel-)
...

******* This Lyrics is NOT for Commercial use *******",0
134,275805536,"Hey, you're my spicy margarita, babe
Burn my tongue, make me shake
Mix it up or give it to me straight
Turn me on, make me say

Oh, oh-oh
Cabo, met that girl in Cabo
Wearin' Ferragamo
We was goin' shot for, shot for shot, like Desperados
Snuck into the bathroom
She might be a problem
I should probably stay away

Girl, you crazy
Couldn't even wait for the room (whoo-ooh-oh, oh-oh)
Shakin', shakin'
Tryin' to keep up with you (whoo-ooh-oh, oh-oh)

Hey, you're my spicy margarita, babe
Burn my tongue, make me shake (oh, my, my, my)
...

******* This Lyrics is NOT for Commercial use *******",1
135,265354193,"Na Niguo Muthee Akoraguo Mwaki
Na Niajirite Digakuhikie
Anyona Muci Niakurakara
Nake Arakara We Dahotagaaa

No Oooo No Ooooo Nouthamire

Mwanake,mwanake Naooo. Naothamire
...

******* This Lyrics is NOT for Commercial use *******",0
136,153942491,"Don't worry, about a thing
'Cause every little thing, gonna be all right
Singin', don't worry, about a thing
'Cause every little thing, gonna be all right

Rise up this mornin'
Smile with the risin' sun
Three little birds
Pitched by my doorstep
Singin' sweet songs
Of melodies pure and true
Sayin', ""This is my message to you, whoo-hoo""

Singin', don't worry, about a thing
...

******* This Lyrics is NOT for Commercial use *******",0
137,276861786,"If you're free tomorrow, don't make any plans (don't make any plans)
We can go to Sylvan Park and kick over trash cans
Love is all around me, everywhere I turn
Is that the smell of fall or the city burned?

There's a mustang in the city
And it's calling me out
Are you a mustang or a kitty?
What are you all about?

There's a golden globe in my office space
A muscle magazine next to the toilet
I'm getting big and strong just thinking about it (uh-uh)
And I can feel the heat of the water rise, oh

...

******* This Lyrics is NOT for Commercial use *******",0
138,276965921,"Why you, boy, you just can't take it?
I'm in the bus, you know that you leave me waitin'
Come and kiss my neck, come and pull my waist in
Baby, I'm so bad, I'm a real temptation

You wanna touch it
Don't wanna rush it
Know where the heart is
I know it's on your mind

When you're lookin' at me with that look in your eyes
Said you're stayin' for a trip, but now you're on trip number five
Baby, I know, I know where you're gonna sleep tonight
Now, you're here on your own 'cause your friends said goodbye
And we're fuckin' with the rhythm, but we're talkin' to the side
Baby, I know, I know where you're gonna sleep tonight

...

******* This Lyrics is NOT for Commercial use *******",1
139,276849916,"I've been stuck in Sunday
Slipping out my head on a Monday morning
Tired of all my mind games
I play along, I play along

And everybody knows
That's the way that the weekend goes
Tryna phase out, ready to reload
Lose yourself in the green and gold

And everybody knows
When you're boiling and about to blow
Need a way out, ready to reload
Lose yourself in the green and gold
(Boy!)
Lose yourself in the green and gold

I've been here since Friday
Floating up and down, realized how boring
This could be the one place
...

******* This Lyrics is NOT for Commercial use *******",0
140,275852917,"Nobody's perfect
The least of all, me
Don't think I'm worth it
It's hard to believe

And I go on and on and on
'Bout how I might let you down

Will you still love me with my heels off?
Will you still love me when I'm old and no longer young?
Will you still love me when I'm crazy and undone
When my hair's up, and I've got my sweatpants on?

...

******* This Lyrics is NOT for Commercial use *******",0
143,272270005,"In case you haven't noticed
Well, everybody's tired
And healin' from somebody
Or somethin' we don't see just right

Boy, come on, put your lipstick on (no one can tell you nothin')
Come on and walk this way through the fire (don't care what's on their mind)
And if you find yourself in a dark situation
Just turn on your light and be like

""Yes, and?""
Say that shit with your chest, and
Be your own fuckin' best friend
Say that shit with your chest
Keep movin' like, ""What's next?""
""Yes, and?""

Now I'm so done with caring
What you think, no, I won't hide
...

******* This Lyrics is NOT for Commercial use *******",1
144,264394880,"Am I looking older?
'Cause girl, you look the same
Did I see a sadness
Written on your face?

One life
Did I leave it too late?
Realised that I didn't say the words like I should've done
I never felt this way for anyone

There's somethin' I forgot to tell you
Somethin' only I knew
All the love that I ever needed
I got it from you

I know it's hard to believe it
...

******* This Lyrics is NOT for Commercial use *******",1
145,275114285,"Jesus Christ, about last night, I can only apologize
The thought that it was over, never entered my mind
The sun is up, the skies are blue and I know how close we came
This voyage of self-discovery has my sails in flames

Here comes that feeling, here it comes again
I'm waiting for this storm to run out of rain
...

******* This Lyrics is NOT for Commercial use *******",0
146,86367031,"Another head hangs lowly
Child is slowly taken

And the violence caused such silence
Who are we mistaken?

But you see, it's not me, it's not my family
In your head, in your head they are fighting
With their tanks, and their bombs, and their bombs, and their guns
In your head, in your head they are crying

In your head, in your head
...

******* This Lyrics is NOT for Commercial use *******",0
147,86849847,"Watching the people get lairy
It's not very pretty I tell thee
Walking through town is quite scary
It's not very sensible either
A friend of a friend he got beaten
He looked the wrong way at a policeman
Would never have happened to Smeaton
An Old Leodensian

La... la, la, la, la, la
Ah... la, la, la, la, la

I predict a riot
I predict a riot
I predict a riot
I predict a riot

I tried to get to my taxi
The man in a tracksuit attacks me
...

******* This Lyrics is NOT for Commercial use *******",1
148,274281787,"Lately, I can't get no rest
No, I didn't give you my best
Tried my hardest to forget
Still ain't over you yet

Do you ever wonder about me?
When I say that I've been lonely
I've been thinking about your body
I remember when you were mine

I hope you're happier
Hope you're happy now, truly
I hope you're happier
Hope you're happy now, without me

Oh, I hope you're happier
...

******* This Lyrics is NOT for Commercial use *******",0
149,274282877,"Mm-mm (hey)
Hey, hey
Mm-mm

Why we livin' every day in circles?
Just burnin' out, burnin' out
I don't wanna just go through the motions
Goin' round and round
It's takin' us down

I ain't buyin' this life's gotta be such a mother (oh-oh-oh)
'Cause we kinda got it all when we got each other (oh-oh-oh-oh)
You and me used to be like a year-round summer (oh-oh-oh)
Let's go back
Oh, hit the gas

In a straight line, baby
Hey, whatcha say, we're never gonna look back now?
Can't you see the sun shinin'?
You and me drivin' out from under this dark cloud

I wanna know what they mean
When they say life's a dream
Shouldn't we be dreamin' it too? (dreamin' it too)
In a straight line, baby
Startin' now, takin' a straight line (straight line)
...

******* This Lyrics is NOT for Commercial use *******",0
150,259976407,"'Bout to take my lady Selfridges
New drip on the way, uh-huh
Rap nigga still sellin' bricks
Half a cake on the way, uh-huh
Take a flight, she wanna take a Lyft
For the molly man, he's on the way, uh-huh
I might take her The Shard, I might take her The Ritz
It don't matter, baby, I'm straight, uh-huh

I feel like I'm in Prince's house
Purple paint all on the walls, uh-huh
Sittin' down on this fancy couch
And I can't see straight, I'm a state, uh-huh
22, I'm in Paris, baby
Got a strippers tits in my face, uh-huh
Pull up in a Bentley
I want Christian, I want Fendi

I want Prada
Ooh, ooh, ooh
I already make that paper
I don't need to chase no clout, wow
I don't usually pipe up
...

******* This Lyrics is NOT for Commercial use *******",1
151,158988985,"That Arizona sky
Burning in your eyes
You look at me and babe, I wanna catch on fire
It's buried in my soul
Like California gold
You found the light in me that I couldn't find

So when I'm all choked up, but I can't find the words
Every time we say goodbye, baby, it hurts
When the sun goes down
And the band won't play
I'll always remember us this way

Lovers in the night
Poets trying to write
...

******* This Lyrics is NOT for Commercial use *******",1
152,164504281,"Billie...

What do you want from me?
Why don't you run from me?
What are you wondering?
What do you know?
Why aren't you scared of me?
Why do you care for me?
When we all fall asleep, where do we go?

Come here...

Say it, spit it out, what is it exactly?
You're payin'?
Is the amount cleanin' you out
Am I satisfactory?
Today, I'm thinkin' about
The things that are deadly
The way I'm drinkin' you down
Like I wanna drown, like I wanna end me

Step on the glass, staple your tongue (Ahh)
Bury a friend, try to wake up (Ahh-ha)
Cannibal class, killin' the son (Ahh)
Bury a friend, I wanna end me
...

******* This Lyrics is NOT for Commercial use *******",0
153,270864804,"We were strangers at the bar, they were playin' ""Wonderwall""
I overheard you say you hate this song
Next thing I knew, I'm walkin' over, came and tapped you on your shoulder
Said, ""My dear, you're not the only one""

Spent the night there at my place, that night became a hundred days
And I shared all my deepest secrets with you
Soon enough, well, I found out you're somethin' I can't live without
And every time I close my eyes, I miss you

And I know
I waited all my life just to fall for someone like you
In the blink of an eye, yeah, it all fell through

I can't even lie, I'm not doin' well
Wakin' up without you, sleepin' by myself
Alone in our room, all your stuff is gone
Yeah, I'm standin' still here while you're movin' on
...

******* This Lyrics is NOT for Commercial use *******",0
154,272415878,"Two months since you got back, how have you been and are you bored yet?
The weather ain't been bad if you're into masochistic bullshit
And every photograph that's taken here is from the summer
Some guy won Olympic gold eight years ago, a distance runner

And that makes a lot of sense, this place is such great motivation
For anyone tryna move the fuck away from hibernation
Yoo-hoo, oh-oh
Oh, no

Well, I grew up in the fallout from the riots in the '90s
Static cranes stand lifeless, castin' shadows on the town
...

******* This Lyrics is NOT for Commercial use *******",1
155,242711407,"Just one more tear to cry, one teardrop from my eye
You better save it for
The middle of the night when things aren't black and white
Enter, Troubadour
""Remember 24?""

And when I'm back in Chicago, I feel it
Another version of me, I was in it
I wave goodbye to the end of beginning

...

******* This Lyrics is NOT for Commercial use *******",0
156,86658957,"'Cause you're a sky, 'cause you're a sky full of stars
I'm gonna give you my heart
'Cause you're a sky, 'cause you're a sky full of stars
'Cause you light up the path

I don't care, go on and tear me apart
I don't care if you do, ooh-ooh, ooh
'Cause in a sky, 'cause in a sky full of stars
...

******* This Lyrics is NOT for Commercial use *******",0
158,86367029,"Oh, my life is changing everyday

In every possible way
And oh, my dreams
It's never quite as it seems
Never quite as it seems

I know I felt like this before
But now I'm feeling it even more
Because it came from you
Then I open up and see
The person falling here is me
A different way to be
...

******* This Lyrics is NOT for Commercial use *******",0
159,260708012,"(That's on my love)
(That's on my love)

Now, I don't need the time to make up my mind (yeah, yeah)
That's on my love (yeah)
That's on my love (yeah), yeah
Hear my pain, can you hear my prayer?
Take my breath, can you take me there? (Yeah)
That's on my love, yeah, yeah

Into the dark, into the light, baby, I go
Whether it's wrong, whether it's right, I will follow
I'll pay the price, I'll sacrifice
That's on my love, yeah

On my love, on my love
I put that on my, on my love, on my love
I put that on my love
I put that on my love
...

******* This Lyrics is NOT for Commercial use *******",0
161,267721213,"We had life in our eyes and the world was on our side
Speedin' along with no map, it was all green lights
It was just you and I
When somethin' dies, doesn't mean that it's over
We're not like them, we don't have to be cold as ice
We could be you and I

So take my hand for the last time
And find my eyes with yours

I'm all out of fight
My heart will always know your name
I'm all out of love
But look at all the love we made
I'm all out of life
Oh babe, it's killin' me to say
I'm all out of love, I'm all out of life, I'm all out of fight

We were two broken parts from the same old junkyard
...

******* This Lyrics is NOT for Commercial use *******",1
162,271073183,"I'm wasting my time with you
But I like it, I like it too
I'm wasting away, it's true

You did it by phone
Didn't have the guts to say it to my face
Guess I never knew you at all
Now, I haven't left my room in a couple of days

I'm heartbroken (heartbroken)
And a little bit angry (and a little bit angry)
Was it all for nothing?
All the time I won't get back

I could have been falling in and out of love
Kissing strangers in the club
Learning more about myself
It's a sad, sad truth

...

******* This Lyrics is NOT for Commercial use *******",0
163,265728882,"We had a plan, move out of this town, baby
West to the sand, it's all we talked about lately
I'd pack the car, brin' your guitar and Jane for smokin'
First thing at dawn, you'd cue the songs and we'd get goin'

But you weren't home, waited on the porch for ya
Sat there alone, all throughout the morn 'til I
Got a hunch down in the gut and snuck around the back
Empty cans, and I'll be damned, your shit was never packed

Did your boots stop workin'?
Did your truck break down? (Truck break down)
Did you burn through money?
Did your ex find out? (Ex find out)
Where there's a will, then there's a way
And I'm damn sure you lost it
Didn't even say goodbye
Just wish I knew what caused it
...

******* This Lyrics is NOT for Commercial use *******",1
164,277615198,"There was something so bitter and gold
In my eyes then
Uh, like a lucid dream, like a rosy tint
On a glass lens

And I thought I would be, oh, so
Old again
Oh, and what a time we had, I drunk the drinks, I shook the hands
And I believed the plan, oh

But it broke my heart in a million ways
Then I fell apart in a foreign place
And all I wanna do
Is find a way back to you
'Cause I'll miss me, I'll miss me too

And the empty lanes that I would chase for miles
'Cause I felt something
Yeah, I felt alive
Oh, I miss me, I'll miss me too
...

******* This Lyrics is NOT for Commercial use *******",0
166,260294915,"Uh-huh, uh-huh, uh
Uh-huh, uh-huh, uh
Uh-huh, uh-huh, uh
Uh-huh, uh-huh

Always ends the same
When it was me and you
But every time I meet somebody new
It's like déjà vu (déjà vu)
I swear they sound the same
It's like they know my skin
Every word they say sounds just like him
And it goes like this

We'll get in your car and you'll lean to kiss me
We'll talk for hours and lie on the backseat
Uh-huh, uh-huh, uh
Uh-huh, uh-huh
And then one random night when everything changes
You won't reply and we'll go back to strangers
Uh-huh, uh-huh, uh
Uh-huh, uh-huh, uh

...

******* This Lyrics is NOT for Commercial use *******",0
167,88182326,"Now and then I think of when we were together
Like when you said you felt so happy you could die
Told myself that you were right for me
But felt so lonely in your company
But that was love, and it's an ache I still remember

You can get addicted to a certain kind of sadness
Like resignation to the end, always the end
So when we found that we could not make sense
Well, you said that we would still be friends
But I'll admit that I was glad it was over

But you didn't have to cut me off
Make out like it never happened and that we were nothin'
And I don't even need your love
But you treat me like a stranger, and that feels so rough

...

******* This Lyrics is NOT for Commercial use *******",0
169,35287751,"When my love said to me
Meet me down by the gallow tree
For it's sad news I bring
About this old town and all that it's offering
Some say troubles abound
Some day soon they're gonna pull the old town down

One day we'll return here
When the Belfast Child sings again

Brothers, sisters, where are you now?
As I look for you right through the crowd
All my life here I've spent
With my faith in God, the Church, and the Government
...

******* This Lyrics is NOT for Commercial use *******",0
170,271099405,"Oh, my love said to me, ""Will you meet me by the sea?
You can kiss me underneath the misty moon""
She is stunning, she is pretty, she's as warm as amber whisky
And as bonny as a heather on the hill (oh, my love)

When I was a young boy, my mother said to me
""Find yourself a pretty lass, don't take her love for free""
From fields of Aberfeldy to the shores of Loch Maree
I know that she's the only one for me

Oh, my love said to me, ""Will you meet me by the sea?
...

******* This Lyrics is NOT for Commercial use *******",0
172,274974958,"Murder
It's murder on the dance floor
But you better not kill the groove
DJ, gonna burn this goddamn house right down

Oh, I know, I know, I know, I know, I know, I know, I know
About your kind
And so, and so, and so, and so, and so, and so, and so
I'll have to play

If you think you're gettin' away, I will prove you wrong
I'll take you all the way, boy, just come along
Hear me when I say, hey

It's murder on the dance floor
But you better not kill the groove, hey-hey, hey-hey
It's murder on the dance floor
But you better not steal the moves
DJ, gonna burn this goddamn house right down

Oh, I know, I know, I know, I know, I know, I know, I know
There may be others
...

******* This Lyrics is NOT for Commercial use *******",1
174,276918102,"Don't you want better, honey?
We're goin' out

Every time it rains, it rains pennies from Heaven
Don't you know each cloud contains pennies from Heaven?
You'll find your fortune falling all over town
Just make sure your umbrella is up, up, up, up, upside down

Trade them for a package of sunshine and flowers
If you want the things you love, you must have showers, baby
So when you hear the thunder, don't go under the tree (ooh)
...

******* This Lyrics is NOT for Commercial use *******",0
175,277520273,"Whoa, whoa
Whoa, whoa

Coffee trips alone
Dinner booked for one
I've never even been on a date
I find it hard to open up

Don't wanna be a pessimist
But I'm getting kind of pissed at this
All my friends are saying my time will come
But the years are going by
I'm not long off 25
My fear is growing stronger
Now I'm getting older

Don't wanna be alone
Forever
Don't wanna be alone
Forever

Working on myself
Wouldn't it be good if I had someone to tell
...

******* This Lyrics is NOT for Commercial use *******",1
176,194169151,"Yeah

I've been tryna call
I've been on my own for long enough
Maybe you can show me how to love, maybe
I'm going through withdrawals
You don't even have to do too much
You can turn me on with just a touch, baby

I look around and
Sin City's cold and empty (oh)
No one's around to judge me (oh)
I can't see clearly when you're gone

I said, ooh, I'm blinded by the lights
...

******* This Lyrics is NOT for Commercial use *******",0
177,221037202,"(Oh)

(You're my cold heart)
(Oh)

It's a human sign
When things go wrong
When the scent of her lingers
And temptation's strong

Cold, cold heart
Hard done by you
Some things looking better, baby
Just passing through (oh, no, no, no, no)

And I think it's gonna be a long, long time
'Til touchdown brings me 'round again to find
I'm not the man they think I am at home
...

******* This Lyrics is NOT for Commercial use *******",0
178,80791211,"Listen to the wind blow
Watch the sun rise
Run in the shadows
Damn your love, damn your lies

And if you don't love me now
You will never love me again
I can still hear you saying
We would never break the chain (never break the chain)
And if you don't love me now (you don't love me now)
You will never love me again
I can still hear you saying
We would never break the chain (never break the chain)
...

******* This Lyrics is NOT for Commercial use *******",1
180,258443963,"Hate to give the satisfaction, asking how you're doing now
How's the castle built off people you pretend to care about?
Just what you wanted
Look at you, cool guy, you got it

I see the parties and the diamonds sometimes when I close my eyes
Six months of torture you sold as some forbidden paradise
I loved you truly
Gotta laugh at the stupidity

'Cause I've made some real big mistakes
But you make the worst one look fine
I should've known it was strange
You only come out at night
I used to think I was smart
But you made me look so naive
The way you sold me for parts
As you sunk your teeth into me, oh
Bloodsucker, famefucker
...

******* This Lyrics is NOT for Commercial use *******",1
181,73447624,"I stay out too late
Got nothing in my brain
That's what people say, mm-mm
That's what people say, mm-mm

I go on too many dates
But I can't make 'em stay
At least that's what people say, mm-mm
That's what people say, mm-mm

But I keep cruisin'
Can't stop, won't stop movin'
It's like I got this music in my mind
Sayin' it's gonna be alright

'Cause the players gonna play, play, play, play, play
And the haters gonna hate, hate, hate, hate, hate
Baby, I'm just gonna shake, shake, shake, shake, shake
I shake it off, I shake it off (hoo-hoo-hoo)
Heartbreakers gonna break, break, break, break, break
And the fakers gonna fake, fake, fake, fake, fake
Baby, I'm just gonna shake, shake, shake, shake, shake
I shake it off, I shake it off (hoo-hoo-hoo)

I never miss a beat
I'm lightnin' on my feet
And that's what they don't see, mm-mm
...

******* This Lyrics is NOT for Commercial use *******",0
182,262580830,"I want this to last forever
Let's live in the moment

Oh-oh, my baby
Where you at?
You know I need you now
Ooh, you been acting so shady
You used to make me feel
Unbelievable

You swore that only you could love me deeper
But it seems you got a bad case of amnesia
I even gave you my keys to the Bimmer
Anytime that you wanted to ride
All I was asking for was you (you, you, you, you, you)
And some tenderness
...

******* This Lyrics is NOT for Commercial use *******",0
184,153942496,"One love, one heart
Let's get together and feel all right
Hear the children crying (One love)
Hear the children crying (One heart)
Sayin', give thanks and praise to the Lord and I will feel all right
Sayin', let's get together and feel all right""
Whoa, whoa, whoa, whoa

Let them all pass all their dirty remarks (One love)
There is one question I'd really love to ask (One heart)
Is there a place for the hopeless sinners
Who has hurt all mankind just to save his own?
...

******* This Lyrics is NOT for Commercial use *******",0
185,257187341,"I've seen the devil
Down Sunset
In every place
In every face
Yeah, uh, uh
Yeah, uh, uh

Tell me, do you see her? She's livin' her life
Even if she acts like she don't want the limelight
But if you knew her, yeah, she lives a lie
She calls the paparazzi, then she acts surprised, oh

Oh, I know what she needs (oh-oh)
She just want the fame, I know what she fiends (oh-oh)
Give her a little taste, runnin' back to me (oh-oh)
Put it in her veins, pray her soul to keep, ooh-ooh
Ooh-ooh, every night (every night)
She prays to the sky
Flashin' lights
Is all she ever wanted

Beggin' on her knees to be popular
That's her dream, to be popular (huh)
Kill anyone to be popular
Sell her soul to be popular (popular)
Just to be popular (uh-huh)
Everybody scream 'cause she popular (huh)
She mainstream 'cause she popular
...

******* This Lyrics is NOT for Commercial use *******",1
186,275852935,"I'm a bad woman

Watch the chaos unfold (uh), the walls we built burn
So I spin the wheel and then I call the shots in the end
Walk away from my homestead, say, ""I'm better on my own instead""
Well, you can have the glory while I drive into the sunset

I'm not a good girl (ah), I'm a bad woman
I'm not a good girl (ah), I'm a bad woman
And you painted me this way (ah)
Then act surprised when I changed (ah)
I'm not a good girl (ah), I'm a bad woman

...

******* This Lyrics is NOT for Commercial use *******",0
187,252073454,"Every time that I look in the mirror
All these lines on my face getting clearer
The past is gone
It went by like dusk to dawn
Isn't that the way?
Everybody's got their dues in life to pay, yeah

I know nobody knows
Where it comes and where it goes
I know it's everybody's sin
You got to lose to know how to win

Half my life's in books' written pages
Lived and learned from fools and from sages
You know it's true
...

******* This Lyrics is NOT for Commercial use *******",0
188,254811233,"You keep me walking on the same line
When we get high on my breaktime
And we're just watching from the same town
But that don't change when it breakdown

Then we were talking 'bout the same crime
No, it don't hurt when it rains now
Learnt my lesson at the same time
Ooh-ooh-ooh-ohh, where did it-

Go? Back on 74 (when I noticed you)
Call this place my home
Never gonna cry anymore
Where did it all

(Ooh, oh, oh-oh)
(Ooh, oh, oh-oh)
(Ooh, oh, oh-oh)
(Ooh, oh, oh-oh)

You keep me walking on the same line
When we get high on my breaktime
...

******* This Lyrics is NOT for Commercial use *******",0
189,276809990,"You put on your best 'fit to the club tonight
You're tryna find someone to take you home and show you love
If nobody else will, then I will
If nobody will, I will, mm

Your pussy shaved, you cleaned your bedroom just in case
And you ain't fucked in couple months, tonight you're tryna misbehave
Is that how you feeling?
Is that how you feeling?

Without soundin' too perverted, close my eyes, I see you naked
Your looks come from your mom and daddy money got that bracelet
But you're actin' bougie like it was you who fuckin' paid, huh
Go and drop that bomb and watch that shit go up in flames

You make me feel young again, I don't wanna grow up
I don't even know her, fuck until my dick don't go up
Movin' your waist, we pick up the pace, I make that shit go slower
Just give me the date and pick a place and go pack the Rimowa

...

******* This Lyrics is NOT for Commercial use *******",1
190,171256718,"I never felt magic crazy as this
I never saw moons knew the meaning of the sea
I never held emotion in the palm of my hand
Or felt sweet breezes in the top of a tree
But now you're here
Brighten my northern sky

I've been a long time that I'm waiting
Been a long time that I'm blown
...

******* This Lyrics is NOT for Commercial use *******",0
198,688166,"Give me one reason to stay here
And I'll turn right back around
Give me one reason to stay here
And I'll turn right back around
Said I don't want to leave you lonely
You got to make me change my mind

Baby I got your number
Oh and I know that you got mine
You know that I called you
I called you many times

You can call me baby
You can call me anytime, you got to call me
Give me one reason to stay here
And I'll turn right back around
(You can see me turnin')
Give me one reason to stay here
...

******* This Lyrics is NOT for Commercial use *******",0
201,256351006,"It hit like a train
I ran out of words
I got nothing to say
Everything hurts
And I know love leads to pain
But memories serve our sweetest refrain
Mm, mm, mm, mm

The waves came tumbling down
As you float away
I'm reaching for you

To tell me how
How my life goes on with you gone
I suppose
I'll sink like a stone
If you leave me now
Oh, the storms will roll
Easy come, hard go
Then life goes on
...

******* This Lyrics is NOT for Commercial use *******",0
203,33381145,"And I'd give up forever to touch you
'Cause I know that you feel me somehow
You're the closest to heaven that I'll ever be
And I don't want to go home right now

And all I can taste is this moment
And all I can breathe is your life
When sooner or later it's over
I just don't want to miss you tonight

And I don't want the world to see me
'Cause I don't think that they'd understand
When everything's made to be broken
...

******* This Lyrics is NOT for Commercial use *******",0
210,14550374,"Just take those old records off the shelf
I'll sit and listen to 'em by myself
Today's music ain't got the same soul
I like that old time rock and roll

Don't try to take me to a disco
You'll never even get me out on the floor
In ten minutes I'll be late for the door
I like that old time rock and roll

Still like that old time rock and roll
That kinda music just soothes my soul
I reminisce about the days of old
With that old time rock and roll

...

******* This Lyrics is NOT for Commercial use *******",0
214,257875206,"Hmm, hmm

Y a toujours trop de bruit
Ou trop de silence
Plus il y a de monde ici
Plus le vide est immense
J'ai plus envie de rester
J'veux rentrer
J'veux rester
J'veux rentrer
Mais qui sait?
Mais qui sait?

Et je pleure dans ma tête
J'ai jamais le coeur à la fête
J'ai plus envie de rester

J'veux rentrer
J'veux rester
J'veux rentrer
J'en ai marre de jouer
J'ai envie de tout laisser tomber

I feel like a zombie
I'll die at the party
Yeah, you'll find my body fully covered in confetti
I tried calling somebody
To tell them come get me
But you'll find my body fully covered in confetti
...

******* This Lyrics is NOT for Commercial use *******",0
216,88378466,"She said it's cold outside, and she hands me my raincoat

She's always worried about things like that

She says it's all gonna end, and it might as well be my fault

And she only sleeps when it's raining
And she screams and her voice is straining

She says, baby
It's 3 a.m., I must be lonely
When she says, baby
Well, I can't help but be scared of it all sometimes
And the rain's gonna wash away I believe it

...

******* This Lyrics is NOT for Commercial use *******",0
